player_name,nationality,position,club,league,age,birth_year,primary_position,matches_played,matches_started,minutes_played,games_equivalent,goals,assists,goals_assists,nonpenalty_goals,penalty_goals,penalty_attempts,yellow_cards,red_cards,progressive_carries,progressive_passes,progressive_receptions,xg,npxg,xag,npxg_plus_xag,goals_assists_nopenalty,xg_plus_xag,xa,goals_vs_xg,npgoals_vs_xg,assists_vs_xag,shots,shots_on_target,freekick_shots,passes_completed,passes_attempted,pass_total_distance,pass_progressive_distance,key_passes,passes_final_third,passes_penalty_area,crosses_penalty_area,live_ball_passes,dead_ball_passes,freekick_passes,through_balls,switches,crosses,throw_ins,corner_kicks,inswing_corners,outswing_corners,straight_corners,tackles,tackles_won,tackles_def_third,tackles_mid_third,tackles_att_third,dribbles_challenged,dribbles_challenged_lost,blocks,shots_blocked,passes_blocked,interceptions,tackles_interceptions,clearances,errors_leading_to_shot,shot_creating_actions,sca_live_pass,sca_dead_pass,sca_takeons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creating_actions,touches,touches_own_box,touches_def_third,touches_mid_third,touches_att_third,touches_opp_box,live_ball_touches,dribbles_attempted,dribbles_successful,times_tackled_dribbling,carries,carry_progressive_distance,carries_final_third,carries_penalty_area,miscontrols,dispossessed,passes_received,second_yellow_cards,fouls_committed,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,recoveries,aerial_duels_won,aerial_duels_lost,goals_conceded,shots_on_target_faced,saves,gk_wins,gk_draws,gk_losses,clean_sheets,penalties_faced,penalties_scored_against,penalties_saved,penalties_missed_by_shooter,post_shot_xg,post_shot_xg_difference,gk_passes_completed,gk_passes_attempted,goal_kicks,gk_throws,crosses_faced,crosses_stopped,sweeper_actions,shot_accuracy_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,avg_shot_distance,npxg_per_shot,pass_completion_pct,tackle_success_pct,shot_creating_actions_per90,goal_creating_actions_per90,dribble_success_pct,tackled_while_dribbling_pct,aerial_duel_win_pct,goals_conceded_per90,save_pct,clean_sheet_pct,post_shot_xg_per_shot,psxg_difference_per90,gk_pass_completion_pct,long_pass_pct,avg_pass_length,cross_stop_pct,sweeper_actions_per90,avg_sweeper_distance,sufficient_minutes,goals+_per90,assists+_per90,shots+_per90,shots_on_target+_per90,key_passes+_per90,progressive_carries+_per90,progressive_passes+_per90,tackles+_per90,interceptions+_per90,clearances+_per90,xg+_per90,xag+_per90
Jordy Makengo,fr FRA,DF,Freiburg,Bundesliga,22,2001,DF,19,7,745,8.3,0,0,0,0,0,0,1,0,9,15,35,0.0,0.0,0.2,0.2,0.0,0.03,0.5,0.0,0.0,-0.2,0,0,0,242,306,3945,879,2,12,5,5,268,36,1,0,0,25,35,0,0,0,0,16,9,10,5,1,16,6,8,3,5,7,23,29,0,9,7,1,1,0,0,0,1,393,23,127,161,109,3,393,12,4,7,203,382,7,1,11,5,228,0,5,6,2,0,0,0,26,5,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,,,79.1,62.5,1.09,0.11999999999999998,33.3,58.3,45.5,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.24,1.08,1.81,1.93,0.84,3.49,0.0,0.02
Jorge Cuenca,es ESP,DF,Fulham,Premier League,24,1999,DF,8,4,351,3.9,0,0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1,0,0,145,173,2483,858,0,7,0,0,160,13,4,0,0,1,2,0,0,0,0,6,2,5,1,0,8,5,4,4,0,2,8,26,0,1,1,0,0,0,0,0,0,214,38,134,74,7,1,214,2,2,0,89,140,1,0,2,0,133,0,2,2,0,0,0,0,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.26,0.0,0.0,,13.099999999999998,0.02,83.8,37.5,0.26,0.0,100.0,0.0,66.7,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,0.26,0.0,0.0,0.0,2.56,1.54,0.51,6.67,0.0,0.0
Jorge Herrando,es ESP,DF,Osasuna,La Liga,23,2001,DF,18,15,1366,15.2,1,0,1,1,0,0,3,0,7,38,1,1.2,1.2,0.0,1.2,0.07,0.08,0.1,-0.2,-0.2,0.0,12,3,0,625,732,11580,4279,0,29,0,0,694,36,22,0,6,2,8,0,0,0,0,17,11,9,5,3,15,6,20,14,6,12,29,65,2,13,10,0,0,3,0,0,0,871,90,419,422,34,17,871,1,1,0,505,1149,3,0,4,1,585,0,25,2,0,0,1,0,36,29,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,25.0,0.79,0.19999999999999998,0.08,0.33,11.2,0.09999999999999999,85.4,60.0,0.86,0.0,100.0,0.0,72.5,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.07,0.0,0.79,0.2,0.0,0.46,2.5,1.12,0.79,4.28,0.08,0.0
Jorge Sáenz,es ESP,DF,Leganés,La Liga,27,1996,DF,23,19,1690,18.8,1,0,1,1,0,0,4,1,5,36,2,1.3,1.3,0.1,1.4,0.05,0.07,0.3,-0.3,-0.3,-0.1,8,3,0,752,898,14899,5767,2,35,1,0,863,33,28,0,7,0,2,0,0,0,0,37,23,18,18,1,20,9,26,17,9,25,62,161,0,10,8,0,0,0,1,1,0,1181,153,643,528,16,12,1181,7,4,2,579,1292,1,0,6,1,687,0,30,15,1,0,1,1,58,41,38,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,37.5,0.43000000000000005,0.15999999999999998,0.13,0.33,8.9,0.15999999999999998,83.7,55.0,0.53,0.0,57.1,28.6,51.9,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.05,0.0,0.43,0.16,0.11,0.27,1.91,1.97,1.33,8.56,0.07,0.01
Jorge de Frutos,es ESP,"FW,MF",Rayo Vallecano,La Liga,27,1997,FW,36,30,2495,27.7,6,3,9,6,0,0,3,1,77,44,201,6.3,6.3,3.4,9.8,0.32,0.35,2.3,-0.3,-0.3,-0.4,52,18,0,455,666,6332,1601,31,22,28,13,643,19,1,3,1,69,16,0,0,0,0,37,21,16,13,8,46,32,22,0,22,19,56,24,1,62,48,0,6,2,4,2,10,1010,25,165,328,544,107,1010,104,32,62,605,2074,50,28,81,38,675,0,41,33,9,0,0,0,111,15,24,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,34.6,1.8799999999999997,0.65,0.12,0.33,15.9,0.12,68.3,30.4,2.24,0.36,30.8,59.6,38.5,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.22,0.11,1.88,0.65,1.12,2.78,1.59,1.34,0.69,0.87,0.23,0.12
Jorginho,it ITA,MF,Arsenal,Premier League,32,1991,MF,15,9,704,7.8,0,0,0,0,0,0,5,0,12,48,6,0.1,0.1,0.4,0.5,0.0,0.06,0.6,-0.1,-0.1,-0.4,2,0,0,411,474,6468,1609,3,44,10,0,466,8,7,4,1,1,0,0,0,0,0,12,4,1,7,4,20,12,3,0,3,7,19,2,2,12,10,0,0,0,2,0,0,522,9,93,304,131,3,522,4,1,2,302,874,13,0,12,9,389,0,15,17,0,0,0,0,55,1,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.26,0.0,0.0,,23.2,0.029999999999999995,86.7,40.0,1.54,0.0,25.0,50.0,14.3,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,0.26,0.0,0.38,1.54,6.15,1.54,0.9,0.26,0.01,0.05
Joris Chotard,fr FRA,MF,Montpellier,Ligue 1,22,2001,MF,26,23,1892,21.0,1,0,1,1,0,0,5,0,20,80,35,1.3,1.3,0.5,1.7,0.05,0.09,1.0,-0.3,-0.3,-0.5,19,3,2,672,822,12368,3796,7,80,11,4,780,39,34,5,14,30,3,1,0,1,0,39,27,17,20,2,46,26,28,10,18,19,58,52,1,24,21,0,0,1,0,2,0,1012,79,296,560,162,9,1012,16,8,8,489,970,13,0,15,11,579,0,16,10,1,0,1,0,90,16,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,15.8,0.9,0.14000000000000004,0.05,0.33,21.4,0.07000000000000002,81.8,43.5,1.2,0.0,50.0,50.0,59.3,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.05,0.0,0.9,0.14,0.33,0.95,3.81,1.86,0.9,2.48,0.06,0.02
Josep Martinez,es ESP,GK,Inter,Serie A,26,1998,GK,5,5,450,5.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.02,0.0,0.0,0.0,-0.1,0,0,0,206,241,5110,3113,1,0,0,0,206,35,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,246,218,245,1,0,0,246,0,0,0,176,344,0,0,0,0,179,0,0,1,0,0,0,0,4,1,0,3,14,11,4,1,0,3,0,0,0,0,4.1,1.1,23,51,216,15,81,3,3,,0.0,0.0,,,,,85.5,,0.2,0.0,,,100.0,0.6,78.6,60.0,0.31,0.23,45.1,20.4,28.6,3.7,0.6,15.8,False,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Joseph Aidoo,gh GHA,DF,Valladolid,La Liga,28,1995,DF,9,6,585,6.5,0,0,0,0,0,0,0,0,1,15,0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.0,0.0,0.0,1,0,0,343,385,7170,2599,0,9,2,0,370,15,9,0,2,0,1,0,0,0,0,6,5,4,2,0,3,1,8,4,4,5,11,26,1,1,1,0,0,0,0,0,0,439,61,269,172,2,1,439,1,1,0,266,686,0,0,0,2,326,0,4,2,0,0,0,0,26,9,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.1494871794871795,0.0,0.0,,10.3,0.04,89.1880341880342,66.7,0.1494871794871795,0.0,100.0,0.0,52.9,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,0.15,0.0,0.0,0.15,2.31,0.92,0.77,4.0,0.0,0.0
Joseph Okumu,ke KEN,DF,Reims,Ligue 1,27,1997,DF,22,20,1695,18.8,1,0,1,1,0,0,5,1,18,116,1,1.0,1.0,0.1,1.2,0.05,0.06,0.4,0.0,0.0,-0.1,12,2,0,883,1083,19248,8117,4,121,4,1,1012,67,44,3,15,5,17,0,0,0,0,30,15,21,9,0,24,9,33,21,12,25,55,137,2,25,24,1,0,0,0,0,3,1348,188,652,638,71,14,1348,18,14,2,710,2624,17,0,12,2,819,1,15,15,0,0,2,0,94,35,20,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,16.7,0.64,0.10999999999999999,0.08,0.5,16.5,0.08,81.5,62.5,1.3299999999999998,0.16,77.8,11.1,63.6,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.05,0.0,0.64,0.11,0.21,0.96,6.17,1.6,1.33,7.29,0.05,0.01
Josha Vagnoman,de GER,"DF,MF",Stuttgart,Bundesliga,23,2000,DF,26,19,1834,20.4,1,1,2,1,0,0,4,0,24,47,96,1.5,1.5,2.1,3.5,0.1,0.17,2.2,-0.5,-0.5,-1.1,15,6,0,725,902,11327,3154,22,36,18,9,781,121,11,1,1,43,110,0,0,0,0,26,14,11,13,2,34,17,16,2,14,14,40,57,1,29,25,1,1,1,1,0,1,1105,61,325,484,302,36,1105,28,8,17,541,966,19,10,27,19,675,0,18,20,0,0,1,0,92,22,20,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,40.0,0.74,0.29,0.07,0.17,16.2,0.1,80.4,50.0,1.42,0.05,28.6,60.7,52.4,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.05,0.05,0.74,0.29,1.08,1.18,2.3,1.27,0.69,2.79,0.07,0.1
Joshua Acheampong,eng ENG,DF,Chelsea,Premier League,18,2006,DF,4,2,170,1.9,0,0,0,0,0,0,1,0,0,8,0,0.2,0.2,0.0,0.2,0.0,0.12,0.0,-0.2,-0.2,0.0,2,0,0,104,124,2025,705,0,6,0,0,121,3,2,0,0,0,1,0,0,0,0,2,1,2,0,0,2,0,1,0,1,1,3,2,0,2,2,0,0,0,0,0,0,137,7,48,81,8,3,137,2,1,0,106,409,2,0,2,0,111,0,0,1,0,0,0,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.06,0.0,0.0,,8.9,0.11,83.9,100.0,1.06,0.0,50.0,0.0,14.3,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,1.05,0.0,0.0,0.0,4.21,1.05,0.53,1.05,0.11,0.0
Joshua Kimmich,de GER,MF,Bayern Munich,Bundesliga,29,1995,MF,33,32,2847,31.6,3,7,10,3,0,0,4,0,51,362,77,1.8,1.8,7.4,9.2,0.32,0.29,10.5,1.2,1.2,-0.4,34,10,4,3269,3652,58907,17234,83,437,53,10,3354,291,125,21,42,176,44,117,73,21,1,47,29,11,29,7,50,20,23,3,20,25,72,34,3,159,116,36,2,3,1,1,18,3867,72,540,2328,1017,19,3867,22,12,9,2399,5197,83,1,21,7,3047,0,15,27,2,0,0,0,190,12,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,29.400000000000002,1.07,0.32,0.09000000000000001,0.3,23.900000000000002,0.049999999999999996,89.5,60.0,5.03,0.57,54.5,40.9,57.1,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.09,0.22,1.08,0.32,2.63,1.61,11.46,1.49,0.79,1.08,0.06,0.23
Joshua King,no NOR,"FW,MF",Toulouse,Ligue 1,32,1992,FW,36,22,1803,20.0,6,3,9,6,0,0,2,0,42,38,124,6.8999999999999995,6.8999999999999995,2.4,9.399999999999999,0.48,0.98,2.3,-0.8999999999999999,-0.8999999999999999,0.6,53,20,0,307,422,4161,764,20,18,12,1,395,24,1,0,2,11,5,0,0,0,0,18,16,7,8,3,15,10,13,3,10,7,25,20,0,39,27,0,4,4,2,2,6,661,24,82,269,328,104,661,72,39,32,351,1144,28,15,48,39,453,0,38,29,7,1,0,0,65,36,53,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,37.1159179145868,2.6460177481974485,1.0021297836938436,0.1113477537437604,0.3,14.845757071547421,0.1285579589572934,71.68779811425402,38.693344425956745,1.949034941763727,0.3036383804769828,54.36112035496395,44.247032723239045,40.16644481419856,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.3,0.15,2.65,1.0,1.0,2.1,1.9,0.9,0.35,1.0,0.34,0.12
Joshua Zirkzee,nl NED,"FW,MF",Manchester Utd,Premier League,23,2001,FW,32,14,1402,15.6,3,1,4,3,0,0,2,0,14,44,69,4.8,4.8,1.5,6.3,0.26,0.41,1.1,-1.8,-1.8,-0.5,28,11,0,292,410,3600,901,12,26,6,0,400,9,1,6,2,4,0,0,0,0,0,14,8,3,8,3,10,5,15,4,11,6,20,8,1,31,28,0,0,2,1,0,3,587,16,71,303,219,56,587,35,11,24,327,523,21,4,41,30,418,0,9,13,3,1,0,0,57,21,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,39.3,1.8,0.71,0.11,0.27,13.1,0.17,71.2,50.0,1.99,0.19,31.4,68.6,28.0,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.19,0.06,1.79,0.71,0.77,0.9,2.82,0.9,0.38,0.51,0.31,0.1
Josip Juranović,hr CRO,"DF,MF",Union Berlin,Bundesliga,28,1995,DF,17,13,1159,12.9,0,1,1,0,0,0,4,0,19,52,45,0.3,0.3,1.8,2.1,0.08,0.16,2.7,-0.3,-0.3,-0.8,6,2,1,379,588,7589,3252,27,34,22,12,416,168,21,0,3,78,120,27,14,10,2,21,13,12,6,3,25,15,13,6,7,7,28,42,2,51,30,20,0,1,0,0,2,709,41,212,287,222,7,709,24,11,8,307,797,12,3,12,3,320,0,8,6,1,0,0,0,62,4,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,33.3,0.47000000000000003,0.16,0.0,0.0,24.8,0.05,64.5,40.0,3.97,0.16,45.8,33.3,44.4,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.0,0.08,0.47,0.16,2.09,1.47,4.03,1.63,0.54,3.26,0.02,0.14
Josip Stanišić,hr CRO,DF,Bayern Munich,Bundesliga,24,2000,DF,14,9,876,9.7,0,2,2,0,0,0,0,0,20,76,30,0.3,0.3,1.5,1.8,0.21,0.18,1.4,-0.3,-0.3,0.5,2,0,0,716,782,12338,3732,14,77,12,2,717,65,18,1,12,11,42,0,0,0,0,13,11,6,4,3,15,8,10,6,4,6,19,29,1,23,22,0,1,0,0,0,4,876,55,226,497,165,10,876,7,5,2,533,1611,25,3,11,6,606,0,2,4,0,0,0,0,64,11,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.20999999999999996,0.0,0.0,,9.4,0.13,91.6,46.7,2.3599999999999994,0.41,71.4,28.6,64.7,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.21,0.21,0.0,1.44,2.06,7.84,1.34,0.62,2.99,0.03,0.15
Josué Casimir,fr FRA,"FW,MF",Le Havre,Ligue 1,22,2001,FW,27,23,1997,22.2,4,4,8,4,0,0,5,0,71,41,151,3.3,3.3,3.4,6.7,0.36,0.3,2.2,0.7,0.7,0.6,27,9,0,410,597,6606,1453,26,22,13,7,543,53,6,2,3,85,33,5,2,0,0,37,26,15,15,7,18,9,19,0,19,7,44,35,1,60,36,2,6,5,9,2,8,814,23,161,301,370,76,814,48,22,20,465,1680,33,28,47,30,526,0,28,46,8,3,0,0,83,9,23,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,33.3,1.22,0.41,0.15,0.44,15.7,0.12,68.7,50.0,2.7,0.36,45.8,41.7,28.1,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.18,0.18,1.22,0.41,1.17,3.2,1.85,1.67,0.32,1.58,0.15,0.15
José Arnaiz,es ESP,"FW,MF",Osasuna,La Liga,29,1995,FW,15,1,133,1.5,0,0,0,0,0,0,0,0,6,4,20,0.3,0.3,0.1,0.5,0.0,0.32,0.4,-0.3,-0.3,-0.1,6,3,2,52,77,720,249,3,2,4,3,66,11,3,0,1,18,1,7,5,1,0,7,5,3,3,1,7,3,2,0,2,5,12,1,0,9,6,1,0,1,1,0,0,117,4,17,44,58,11,117,5,1,2,55,171,2,3,5,5,59,0,0,5,4,0,0,0,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,50.0,4.06,2.03,0.0,0.0,23.1,0.05,67.5,57.1,6.04,0.0,20.0,40.0,25.0,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,4.0,2.0,2.0,4.0,2.67,4.67,3.33,0.67,0.2,0.07
José Campaña,es ESP,MF,Las Palmas,La Liga,31,1993,MF,25,15,1189,13.2,0,3,3,0,0,0,5,0,11,87,15,0.1,0.1,0.9,1.1,0.23,0.08,1.0,-0.1,-0.1,2.1,5,3,2,703,834,12424,4339,14,72,12,4,749,82,55,4,12,34,4,23,9,10,0,21,16,8,11,2,20,9,9,1,8,19,40,19,2,39,34,5,0,0,0,0,4,946,40,224,577,153,5,946,18,8,8,478,988,12,1,17,15,605,0,7,20,0,0,1,0,84,15,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,60.0,0.38,0.23,0.0,0.0,37.0,0.02,84.3,55.0,2.95,0.3,44.4,44.4,78.9,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.0,0.23,0.38,0.23,1.06,0.83,6.59,1.59,1.44,1.44,0.01,0.07
José Carlos González,es ESP,DF,Las Palmas,La Liga,18,2006,DF,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8,9,92,22,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,5,3,0,9,0,0,0,4,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,,,88.9,,0.0,0.0,,,,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Gragera,es ESP,MF,Espanyol,La Liga,23,2000,MF,10,7,569,6.3,0,0,0,0,0,0,0,0,1,14,3,0.0,0.0,0.0,0.1,0.0,0.01,0.1,0.0,0.0,0.0,2,0,0,190,217,3436,848,1,14,0,0,206,10,10,0,1,0,0,0,0,0,0,25,16,11,14,0,17,8,9,1,8,5,30,13,0,7,4,0,0,0,1,2,0,284,13,74,190,21,4,284,4,1,2,119,216,0,0,3,1,164,0,18,8,0,0,0,0,18,11,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.32,0.0,0.0,,20.3,0.02,87.6,52.9,1.11,0.0,25.0,50.0,68.8,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,0.32,0.0,0.16,0.16,2.22,3.97,0.79,2.06,0.0,0.0
José Luis García Vayá,es ESP,MF,Valencia,La Liga,25,1998,MF,34,18,1742,19.4,2,2,4,0,2,2,8,1,13,142,19,2.1,0.5,2.1,2.6,0.1,0.22,2.6,-0.1,-0.5,-0.1,12,4,1,970,1237,18326,6217,32,163,6,3,1086,143,70,4,25,109,0,72,22,36,3,43,25,24,13,6,33,14,23,6,17,19,62,42,0,53,29,21,1,1,1,0,3,1406,61,291,827,307,12,1404,13,8,3,645,1295,16,1,16,11,857,0,26,19,1,0,0,0,99,23,21,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,33.3,0.62,0.21,0.0,0.0,25.8,0.04,78.4,57.6,2.7399999999999998,0.15,61.5,23.1,52.3,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.1,0.1,0.62,0.21,1.65,0.67,7.32,2.22,0.98,2.16,0.11,0.11
José Luis Gayà,es ESP,DF,Valencia,La Liga,29,1995,DF,23,22,1803,20.0,0,1,1,0,0,0,7,0,29,59,156,1.0,1.0,2.6,3.6,0.05,0.18,3.2,-1.0,-1.0,-1.6,12,4,0,775,996,13655,4068,24,44,31,23,823,170,13,1,5,84,157,0,0,0,0,57,40,39,15,3,58,18,16,2,14,25,82,61,0,39,35,1,2,1,0,0,5,1202,51,346,500,362,18,1202,20,7,11,555,1236,27,4,16,4,678,0,28,14,3,0,0,0,93,10,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,33.3,0.6,0.2,0.0,0.0,19.3,0.09,77.8,69.0,1.95,0.25,35.0,55.0,47.6,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.0,0.05,0.6,0.2,1.2,1.45,2.95,2.85,1.25,3.05,0.05,0.13
José Luis Palomino,ar ARG,DF,Cagliari,Serie A,34,1990,DF,18,10,1081,12.0,1,0,1,1,0,0,3,0,4,35,1,0.5,0.5,0.0,0.5,0.08,0.04,0.2,0.5,0.5,0.0,2,1,0,508,586,9656,3667,1,32,2,0,543,41,16,0,3,0,24,0,0,0,0,27,15,16,9,2,21,6,21,11,10,22,49,46,0,7,7,0,0,0,0,0,1,707,101,417,265,31,5,707,1,0,1,384,735,4,0,3,1,422,0,11,2,0,0,1,0,50,16,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,50.0,0.17,0.08,0.5,1.0,4.6,0.24,86.7,71.4,0.58,0.08,0.0,100.0,57.1,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.08,0.0,0.17,0.08,0.08,0.33,2.92,2.25,1.83,3.83,0.04,0.0
José María Giménez,uy URU,DF,Atlético Madrid,La Liga,29,1995,DF,27,20,1999,22.2,0,1,1,0,0,0,5,0,3,64,1,0.4,0.4,0.2,0.7,0.05,0.03,0.3,-0.4,-0.4,0.8,5,1,0,1250,1362,25411,9603,2,61,0,0,1283,78,54,1,18,0,5,0,0,0,0,26,16,18,8,0,28,11,29,19,10,27,53,115,2,7,7,0,0,0,0,0,1,1582,272,822,735,30,11,1582,3,2,1,1006,2336,2,0,6,3,1094,0,13,12,0,0,0,1,78,38,37,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,20.0,0.23,0.05,0.0,0.0,8.6,0.09,91.8,60.7,0.32,0.05,66.7,33.3,50.7,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.0,0.05,0.23,0.05,0.09,0.14,2.88,1.17,1.22,5.18,0.02,0.01
José Sá,pt POR,GK,Wolves,Premier League,31,1993,GK,29,29,2609,29.0,0,0,0,0,0,0,2,0,0,2,0,0.0,0.0,0.2,0.2,0.0,0.01,0.0,0.0,0.0,-0.2,0,0,0,592,924,15334,10381,3,22,1,0,706,215,65,1,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,0,0,2,15,1,5,5,0,0,0,0,0,0,985,785,976,10,0,0,985,8,8,0,630,2483,0,0,1,0,485,0,4,9,0,0,4,0,37,11,1,48,117,69,11,5,13,7,7,5,2,0,42.8,-3.2,94,382,771,121,432,32,43,,0.0,0.0,,,,,64.1,100.0,0.17,0.0,100.0,0.0,91.7,1.66,63.20000000000001,24.1,0.33,-0.11,24.6,39.3,35.2,7.400000000000001,1.48,15.5,True,0.0,0.0,0.0,0.0,0.1,0.0,0.07,0.07,0.0,0.52,0.0,0.01
Jota,pt POR,"FW,MF",Rennes,Ligue 1,25,1999,FW,9,3,334,3.7,1,0,1,1,0,0,0,0,13,16,35,1.3,1.3,0.3,1.6,0.27,0.44,0.4,-0.3,-0.3,-0.3,4,2,0,95,132,1498,360,5,10,6,2,124,8,1,1,1,16,4,3,1,0,0,5,2,2,3,0,7,3,1,0,1,3,8,2,0,7,6,0,1,0,0,0,1,172,1,13,65,95,16,172,13,4,8,114,334,6,5,7,2,130,0,3,2,3,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,50.0,1.08,0.54,0.25,0.5,9.7,0.33,72.0,57.1,1.89,0.27,30.8,61.5,50.0,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.27,0.0,1.08,0.54,1.35,3.51,4.32,1.35,0.81,0.54,0.35,0.08
Jota Silva,pt POR,"FW,MF",Nott'ham Forest,Premier League,24,1999,FW,31,5,854,9.5,3,1,4,3,0,0,5,0,21,18,59,2.1,2.1,2.9,5.0,0.42,0.53,1.8,0.9,0.9,-1.9,23,7,0,118,196,1692,471,14,4,9,3,191,3,0,1,1,21,2,1,0,0,0,27,14,12,13,2,27,21,9,1,8,12,39,17,0,29,22,0,1,3,3,0,3,357,19,83,104,181,46,357,34,10,15,175,632,13,9,24,12,202,0,24,23,8,1,0,0,43,21,30,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,30.4,2.42,0.74,0.13,0.42999999999999994,14.5,0.09,60.2,22.2,3.0600000000000005,0.32000000000000006,29.4,44.1,41.2,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.32,0.11,2.42,0.74,1.47,2.21,1.89,2.84,1.26,1.79,0.22,0.31
